"session";"created";"modified";"ended";"expired";"last_outside_referrer";"browser";"server_start";"consent";"gender";"age";"edu_highest";"SES_subj";"state";"work";"study";"relationship";"relationship_qual";"income_before";"income_now";"offline_purchase";"online_purchase";"credit_card";"credit_card_amount";"debt";"debt_amount";"clothes";"shoes";"jewellery";"electronics";"grocery";"gift";"books_movies_music_games";"health_beauty";"medication";"bags_accessories";"hobby";"clothes_value";"shoes_value";"jewellery_value";"electronics_value";"grocery_value";"gift_value";"books_movies_music_games_value";"health_beauty_value";"medication_value";"bags_accessories_value";"hobby_value";"attention_check_1";"coss_salience_1";"coss_salience_2";"coss_salience_3";"coss_salience_4";"coss_moodMod_1";"coss_moodMod_2";"coss_moodMod_3";"coss_moodMod_4";"coss_conflict_1";"coss_conflict_2";"coss_conflict_3";"coss_conflict_4";"coss_tolerance_1";"coss_tolerance_2";"coss_tolerance_3";"coss_tolerance_4";"coss_relapse_1";"coss_relapse_2";"coss_relapse_3";"coss_relapse_4";"coss_withdrawal_1";"coss_withdrawal_2";"coss_withdrawal_3";"coss_withdrawal_4";"coss_problems_1";"coss_problems_2";"coss_problems_3";"coss_problems_4";"bergen_salience_1";"bergen_salience_2";"bergen_salience_3";"bergen_salience_4";"bergen_moodMod_1";"bergen_moodMod_2";"bergen_moodMod_3";"bergen_moodMod_4";"bergen_conflict_1";"bergen_conflict_2";"bergen_conflict_3";"bergen_conflict_4";"bergen_tolerance_1";"bergen_tolerance_2";"bergen_tolerance_3";"bergen_tolerance_4";"bergen_relapse_1";"bergen_relapse_2";"bergen_relapse_3";"bergen_relapse_4";"bergen_withdrawal_1";"bergen_withdrawal_2";"bergen_withdrawal_3";"bergen_withdrawal_4";"bergen_problems_1";"bergen_problems_2";"bergen_problems_3";"bergen_problems_4";"attention_check_2";"ciss_1_task";"ciss_2_task";"ciss_3_task";"ciss_4_task";"ciss_5_task";"ciss_6_task";"ciss_7_task";"ciss_8_emot";"ciss_9_emot";"ciss_10_emot";"ciss_11_emot";"ciss_12_emot";"ciss_13_emot";"ciss_14_emot";"ciss_15_treat";"ciss_16_treat";"ciss_17_treat";"ciss_18_contact";"ciss_19_contact";"ciss_20_contact";"pss_1";"pss_2";"pss_3";"pss_4r";"pss_5r";"pss_6r";"pss_7r";"pss_8";"pss_9r";"pss_10r";"pss_11";"pss_12";"pss_13r";"pss_14";"stress_outbreak";"BAs_alcohol";"BAs_smoking";"BAs_legal_drug";"BAs_illegal_drug";"BAs_gambling";"BAs_gaming";"BAs_overeating";"BAs_shopping";"BAs_other";"BAs_other_text";"BAs_other_freq";"sds_2r";"sds_3r";"sds_4r";"sds_5r";"sds_6";"sds_7";"sds_8";"sds_9";"sds_10";"attention_check_3";"sds_1r";"age2";"feedback"
"keOnG_9UlANz6DlG_9ylp5h7jVYQq5UlM_wuYEHPdNlJiDttM-SWT6vdzq_qn9_B";"2020-04-08 08:05:52";"2020-04-08 08:12:50";"2020-04-08 08:12:50";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3PZDLQMM0YXWCP47XKX759SBZEXC2I&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A17OINLIDZ0C14&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"1";"1";"24";"2";"poorest";"California";"4";"2";"2";"";"under_15";"under_15";"1";"2";"1";"";"1";"";"1";"2";"1";"1";"2";"2";"1";"2";"";"2";"1";"less_than_50";"";"less_than_50";"100_250";"";"";"less_than_50";"";"";"";"100_250";"5";"1";"4";"5";"4";"4";"4";"4";"2";"1";"4";"1";"1";"4";"3";"3";"3";"2";"2";"2";"3";"3";"4";"4";"5";"1";"1";"1";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"3";"1";"3";"1";"1";"4";"2";"4";"2";"5";"2";"4";"5";"2";"2";"1";"1";"1";"1";"4";"5";"5";"2";"3";"2";"1";"5";"2";"1";"4";"5";"3";"5";"8";"1";"1";"1";"1";"2";"4";"2";"";"2";"";"";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"24";""
"D4f3sv1eA2a8gj4NHrlgS6bynkjG4UV0lF3wNbtr0HwBfTAvxCvYYGyHjhjEePL-";"2020-04-08 08:09:20";"2020-04-08 08:46:33";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3DIP6YHAPH4MV2QA9SC35O5H6Q2E8G&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A1YGF0LJJGB30G&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (X11; CrOS x86_64 12871.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.94 Safari/537.36";"Mozilla/5.0 (X11; CrOS x86_64 12871.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.94 Safari/537.36";"1";"2";"39";"2";"poorer";"Wisconsin";"4";"2";"2";"";"under_15";"under_15";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"less_than_50";"";"";"";"";"";"";"5";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"2";"4";"1";"1";"1";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"o4BQ0D760f6HPGZq1UKp6L88OurV1govUjUkI1tHI7vDsbL3HKHsaUrCFCsHjOiH";"2020-04-08 08:13:06";"2020-04-08 08:32:31";"2020-04-08 08:32:31";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=34V1S5K3GXDIWSG582ZJTW8F9YW96F&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A7C9ONCFIYRSD&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"1";"2";"35";"4";"rich";"Missouri";"4";"2";"2";"";"15_25k";"under_15";"1";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"5";"1";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"2";"3";"1";"3";"2";"3";"2";"2";"3";"3";"3";"2";"1";"1";"1";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"4";"3";"5";"3";"4";"4";"4";"5";"3";"5";"5";"5";"5";"2";"1";"2";"3";"3";"2";"3";"4";"4";"3";"3";"2";"2";"3";"3";"2";"4";"3";"3";"3";"10";"1";"1";"1";"1";"1";"1";"1";"";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"35";""
"_8g9wypw79XQgkCoJRKzkae4OavBr7_JiFNjL5TrsxKBc-IgaogkmvRxnnTORy2p";"2020-04-08 08:46:09";"2020-04-08 08:51:18";"";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3BXQMRHWK4AI5NP0TT1REOSFCJNMUV&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A2EKD7TWQHEO9X&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"23";"5";"richest";"Illinois";"1";"1";"1";"1";"35_50k";"35_50k";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"2";"3";"3";"3";"4";"3";"3";"2";"3";"4";"3";"4";"3";"3";"4";"2";"3";"4";"4";"3";"2";"4";"4";"3";"3";"3";"4";"3";"3";"4";"3";"4";"3";"7";"3";"4";"3";"2";"3";"4";"3";"";"1";"";"3";"2";"2";"2";"1";"1";"1";"2";"1";"1";"2";"1";"23";""
"50UPnieNUi1kuSR4xtL6I8GK7xFc0RU5Kdm5uVJIS8nIOAQzAxDKBMcrcxfdupoH";"2020-04-08 08:51:12";"2020-04-08 08:58:11";"2020-04-08 08:58:11";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3DIP6YHAPH4MV2QA9SC35O5H6Q2E8G&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A31X0GSY38JNZY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"28";"4";"poorer";"New_York";"1";"1";"2";"";"15_25k";"under_15";"2";"1";"1";"";"1";"";"1";"2";"2";"1";"1";"2";"1";"2";"";"2";"2";"less_than_50";"";"";"less_than_50";"100_250";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"2";"2";"3";"3";"3";"2";"4";"1";"2";"2";"1";"2";"3";"4";"2";"1";"4";"3";"4";"4";"1";"3";"4";"1";"2";"2";"3";"1";"4";"3";"2";"3";"1";"4";"5";"3";"3";"1";"2";"3";"4";"4";"4";"3";"3";"1";"2";"2";"4";"4";"3";"3";"2";"4";"2";"1";"3";"3";"4";"3";"3";"3";"8";"1";"1";"1";"1";"1";"4";"4";"";"2";"";"";"2";"2";"2";"1";"2";"1";"1";"2";"1";"2";"1";"28";""
"DgwVos5urssS7CwwG76Jjb-Ycs4YNQZnLw_KXl60V4gZLJjVo6S-y0IxRAC1z4ez";"2020-04-08 08:52:29";"2020-04-08 08:59:25";"2020-04-08 08:59:25";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3W8CV64QJ7BYTH0M4LQNQNX5ICH9HL&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A1KGCOR8OXYR72&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"34";"4";"average";"Connecticut";"1";"2";"2";"";"35_50k";"35_50k";"1";"2";"1";"";"1";"";"2";"2";"2";"1";"1";"2";"1";"2";"";"2";"2";"";"";"";"100_250";"50_100";"";"less_than_50";"";"";"";"";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"3";"4";"4";"3";"4";"4";"3";"2";"3";"2";"3";"3";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"4";"4";"4";"3";"1";"4";"4";"3";"3";"3";"1";"6";"1";"1";"1";"1";"2";"3";"1";"";"2";"";"";"1";"1";"1";"1";"2";"1";"1";"2";"2";"2";"1";"34";""
"W6cFDUpS8z8RZTZK620i2faoTHKt7A9WMS_PT-f_rK02BET5upQtvttpiNob-WiU";"2020-04-08 08:54:01";"2020-04-08 08:58:41";"2020-04-08 08:58:41";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3PS7W85Z84EOYQRH4F7C460TT6C9TV&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A2FUPODRRCESB&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"1";"1";"43";"3";"poorer";"Colorado";"4";"2";"2";"";"under_15";"under_15";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"5";"3";"4";"5";"3";"4";"4";"3";"4";"3";"3";"3";"5";"3";"3";"2";"3";"3";"3";"2";"3";"4";"5";"3";"3";"2";"2";"5";"3";"2";"3";"3";"3";"5";"8";"1";"1";"1";"1";"1";"4";"3";"";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"43";""
"Q7DlZaF52MekE_dG1WkvY0TVGlMf-6bwhSCBdCYQTlfy4eYtkjkdaAfIiXiHd-xz";"2020-04-08 08:54:39";"2020-04-08 09:07:26";"2020-04-08 09:07:26";"";"";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"1";"2";"34";"4";"poor";"California";"1";"2";"2";"";"15_25k";"under_15";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"2";"2";"2";"1";"";"2";"2";"";"";"";"";"";"";"";"less_than_50";"";"";"";"5";"2";"2";"4";"3";"2";"4";"2";"2";"1";"2";"1";"1";"4";"3";"2";"2";"2";"1";"2";"2";"1";"3";"3";"4";"1";"1";"1";"3";"2";"3";"2";"3";"2";"3";"1";"2";"1";"1";"1";"3";"3";"2";"2";"2";"4";"2";"3";"2";"3";"2";"3";"3";"1";"1";"2";"4";"1";"4";"3";"4";"3";"3";"2";"2";"4";"3";"2";"3";"2";"4";"1";"1";"1";"2";"1";"1";"1";"4";"4";"3";"3";"2";"3";"3";"2";"3";"3";"3";"4";"4";"4";"4";"1";"3";"1";"3";"1";"1";"1";"";"2";"";"";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"34";""
"szxuYSRzr35obdxhr3rJAN8EX0cFSJgCe9ikYT9JdCzre4PSkTKh573BS4C82a-P";"2020-04-08 09:02:32";"2020-04-08 09:17:07";"2020-04-08 09:17:07";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=33NF62TLXOEE1JE3WIKXS9R06YSJKP&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A30KYQGABO7JER&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"1";"35";"4";"average";"Nevada";"4";"2";"1";"1";"35_50k";"35_50k";"2";"2";"1";"";"1";"";"1";"2";"2";"1";"1";"2";"1";"2";"";"2";"2";"100_250";"";"";"500_1000";"100_250";"";"less_than_50";"";"";"";"";"5";"1";"1";"2";"2";"3";"1";"1";"2";"2";"2";"1";"1";"3";"2";"2";"2";"2";"2";"3";"3";"1";"2";"2";"2";"2";"2";"1";"2";"3";"2";"2";"3";"4";"1";"2";"1";"2";"2";"1";"1";"3";"3";"2";"2";"1";"1";"1";"3";"1";"1";"2";"2";"1";"1";"1";"1";"1";"4";"3";"3";"4";"4";"3";"4";"2";"1";"2";"1";"1";"4";"2";"2";"2";"2";"4";"4";"5";"1";"1";"1";"4";"4";"5";"3";"1";"4";"3";"1";"3";"4";"1";"3";"1";"1";"1";"1";"1";"2";"1";"";"2";"";"";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"35";""
"DlO9hNoDBMPk7O_mCaR-JQ3EiCUGhQjGUbhRast-O5dKV9E5bd9nImEO2okhaiSp";"2020-04-08 09:57:19";"2020-04-08 10:16:00";"2020-04-08 10:16:00";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3AWETUDC974DV3TJE1273N0DXSFZIE&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A1TCURESP0T0NM&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36";"1";"1";"47";"4";"average";"Ohio";"1";"2";"1";"1";"15_25k";"under_15";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"1";"";"2";"2";"";"";"";"";"100_250";"";"";"less_than_50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"5";"4";"5";"5";"4";"4";"5";"1";"1";"1";"3";"1";"3";"1";"3";"1";"2";"1";"5";"1";"2";"2";"3";"5";"4";"4";"3";"1";"4";"4";"2";"4";"4";"2";"9";"1";"1";"1";"1";"1";"1";"2";"";"2";"";"";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"2";"47";""
"AqWs2U0CaHyjUrWThNgN5NHpLWiLGgA8EXAisqzAIa5xuNzHF2BoPqlWg2V70dsT";"2020-04-08 15:19:28";"2020-04-08 15:29:30";"2020-04-08 15:29:31";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3QILPRALQA7QP83N2RFMVBZQKJIN8V&hitId=3PA41K45WRGK6VCNIZV6WGC5YUO7P9&workerId=A1YOS2GLHYYN3Z&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36";"1";"2";"32";"4";"average";"California";"1";"2";"1";"1";"50-75k";"35_50k";"2";"2";"1";"";"1";"";"1";"2";"2";"2";"1";"2";"1";"1";"";"2";"1";"50_100";"";"";"";"100_250";"";"less_than_50";"50_100";"";"";"less_than_50";"4";"3";"4";"4";"3";"4";"1";"3";"3";"2";"5";"4";"4";"3";"4";"3";"3";"5";"5";"2";"4";"2";"4";"3";"2";"5";"4";"4";"5";"4";"2";"3";"3";"3";"3";"5";"2";"5";"5";"3";"2";"4";"4";"4";"2";"2";"3";"4";"4";"5";"2";"3";"4";"2";"3";"4";"4";"1";"3";"3";"4";"4";"5";"4";"4";"4";"4";"2";"2";"2";"2";"3";"2";"4";"3";"1";"1";"5";"3";"2";"4";"2";"3";"3";"4";"3";"2";"1";"4";"2";"2";"3";"8";"3";"2";"2";"1";"1";"1";"2";"";"2";"";"";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"32";"This is one of good study. Thank you. "
"iv6FSIRlCjXiGEQ5H_tRW6jagQ_RDkvLKahd_WjpMJ0soD7ofKLjC5Sgxubhc8ro";"2020-04-10 21:31:45";"2020-04-10 21:40:18";"2020-04-10 21:40:19";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3H8DHMCCWEN1YXEBMMYMPBWN1N5DKX&hitId=3MQKOF1EF60Q7DAYLYCNO2UXD46WD2&workerId=A3G5IPGLH1IIZN&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (X11; CrOS x86_64 12739.111.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36";"Mozilla/5.0 (X11; CrOS x86_64 12739.111.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Safari/537.36";"1";"1";"55";"4";"rich";"Pennsylvania";"1";"2";"1";"1";"50-75k";"50-75k";"2";"2";"1";"";"1";"";"1";"2";"2";"2";"1";"2";"1";"1";"";"2";"1";"500_1000";"";"";"";"100_250";"";"less_than_50";"less_than_50";"";"";"less_than_50";"5";"1";"1";"2";"1";"2";"4";"4";"4";"1";"1";"1";"1";"1";"4";"1";"1";"2";"1";"3";"1";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"4";"4";"4";"3";"2";"4";"4";"4";"4";"5";"5";"5";"4";"5";"3";"4";"4";"4";"4";"5";"5";"5";"3";"3";"2";"1";"3";"2";"2";"5";"4";"1";"4";"10";"3";"1";"1";"1";"1";"1";"1";"";"2";"";"";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"55";""
"_ZBl6qNvTKbU8XO5BYD4v9lr4v2k_MXbrCj523ImbC6pcECAOV34rEm6Vi3ZZEoO";"2020-04-10 21:32:19";"2020-04-10 21:36:12";"2020-04-10 21:36:12";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3EA3QWIZ4N7H9RKK89DPHZZWC54ITA&hitId=3MQKOF1EF60Q7DAYLYCNO2UXD46WD2&workerId=AXMPSUNKUBEIL&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.75 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.75 Safari/537.36";"1";"2";"38";"3";"poor";"Florida";"1";"2";"2";"";"";"";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"4";"3";"5";"3";"4";"4";"4";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"4";"1";"2";"1";"3";"5";"4";"5";"3";"1";"5";"4";"1";"3";"4";"1";"3";"3";"1";"1";"1";"1";"3";"1";"";"2";"";"";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"2";"38";""
"s0Vhbw4r4ja01w_tkgHVd1ywzKCEyLIQzOgUl9M9QL2oLsA75fvsIFJQ64Z2YRck";"2020-04-10 21:33:20";"2020-04-10 21:38:42";"2020-04-10 21:38:42";"";"";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";"1";"2";"41";"4";"rich";"Minnesota";"1";"2";"1";"1";"75_100k";"75_100k";"2";"1";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"50_100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"3";"3";"2";"2";"3";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"3";"5";"4";"2";"2";"3";"4";"5";"4";"4";"1";"5";"5";"2";"4";"4";"1";"4";"1";"1";"1";"1";"1";"2";"2";"";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"41";""
"KsmBOOp4UGTkWa-GYhn0kaY6kHonpT67s4TcQGEAoCXnH8mXmieijk6dXKuV9bAM";"2020-04-10 21:35:00";"2020-04-10 21:56:46";"2020-04-10 21:56:46";"";"https://www.mturkcontent.com/dynamic/hit?assignmentId=3X73LLYYQ6QJIJ4G5V9S8OSPNA3NHL&hitId=3MQKOF1EF60Q7DAYLYCNO2UXD46WD2&workerId=A3HZFB2JLF3JMY&turkSubmitTo=https%3A%2F%2Fwww.mturk.com";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36";"1";"2";"32";"4";"average";"Rhode_Island";"1";"1";"2";"";"35_50k";"25_35k";"2";"2";"1";"";"1";"";"2";"2";"2";"2";"1";"2";"2";"2";"";"2";"2";"";"";"";"";"100_250";"";"";"";"";"";"";"2";"2";"2";"4";"3";"4";"3";"3";"3";"4";"2";"4";"4";"3";"3";"3";"3";"4";"4";"2";"2";"4";"2";"2";"4";"2";"2";"4";"3";"3";"3";"3";"3";"2";"5";"2";"3";"4";"2";"4";"4";"3";"4";"2";"4";"4";"2";"3";"3";"4";"3";"4";"2";"3";"4";"4";"5";"1";"2";"4";"3";"2";"3";"2";"4";"3";"4";"3";"3";"5";"3";"4";"3";"3";"2";"4";"4";"2";"3";"3";"4";"4";"3";"4";"3";"4";"2";"2";"4";"2";"4";"3";"6";"4";"3";"3";"2";"2";"4";"3";"";"2";"";"";"1";"1";"1";"1";"2";"2";"2";"2";"1";"2";"2";"23";""
